id;departamento_codigo;distrito_codigo;departamento_descripcion;distrito_descripcion;area;barrio_codigo;barrio_descripcion;cantidad_viv;codigo
7533;2;8;SAN PEDRO;SAN ESTANISLAO;6;570;SAN BLAS 1;95;2086570
7534;2;8;SAN PEDRO;SAN ESTANISLAO;6;600;ITAPE GUY;91;2086600
7535;2;8;SAN PEDRO;SAN ESTANISLAO;6;700;COSTA PUCU;47;2086700
7536;2;8;SAN PEDRO;SAN ESTANISLAO;6;790;SANTA ANA;98;2086790
7537;2;8;SAN PEDRO;SAN ESTANISLAO;6;720;GUAICA;113;2086720
7538;2;8;SAN PEDRO;SAN ESTANISLAO;6;780;CALLE 20 DE ENERO;31;2086780
7539;2;8;SAN PEDRO;SAN ESTANISLAO;6;115;1RO DE MAYO;86;2086115
7540;2;8;SAN PEDRO;SAN ESTANISLAO;6;755;SAN JOSE;27;2086755
7541;2;8;SAN PEDRO;SAN ESTANISLAO;6;765;ASENT SAN FRANCISCO;17;2086765
7542;2;8;SAN PEDRO;SAN ESTANISLAO;6;770;SAN FRANCISCO;26;2086770
7543;2;8;SAN PEDRO;SAN ESTANISLAO;6;410;HACHITA;23;2086410
7544;2;8;SAN PEDRO;SAN ESTANISLAO;6;970;KURURU 3RA LINEA;27;2086970
7545;2;8;SAN PEDRO;SAN ESTANISLAO;6;390;SANTA ROSA;55;2086390
7546;2;8;SAN PEDRO;SAN ESTANISLAO;6;960;KURURU 2DA LINEA;52;2086960
7547;2;8;SAN PEDRO;SAN ESTANISLAO;6;480;KURURU CENTRO;94;2086480
7548;2;8;SAN PEDRO;SAN ESTANISLAO;6;940;CRUCE GUAICA;55;2086940
7549;2;8;SAN PEDRO;SAN ESTANISLAO;6;760;ARROYO MOROTI;91;2086760
7550;2;8;SAN PEDRO;SAN ESTANISLAO;6;630;TACUARA;588;2086630
7551;2;8;SAN PEDRO;SAN ESTANISLAO;6;155;ASENT SANTA ROSA;76;2086155
7552;2;8;SAN PEDRO;SAN ESTANISLAO;6;135;ASENT  SEBASTIAN LARROSA;25;2086135
7553;2;8;SAN PEDRO;SAN ESTANISLAO;6;560;CALLE 10000 DEFENSORES DEL CHACO;132;2086560
7554;2;8;SAN PEDRO;SAN ESTANISLAO;6;565;SAN ISIDRO 2;31;2086565
7555;2;8;SAN PEDRO;SAN ESTANISLAO;6;585;YCUA TU'I;53;2086585
7556;2;8;SAN PEDRO;SAN ESTANISLAO;6;520;ARROYO GUAZU;172;2086520
7557;2;8;SAN PEDRO;SAN ESTANISLAO;6;525;COM INDIG ARROYO MOROTI;0;2086525
7558;2;8;SAN PEDRO;SAN ESTANISLAO;6;535;TAPIRACUAI;40;2086535
7559;2;8;SAN PEDRO;SAN ESTANISLAO;6;930;ASENT YVYRAJU;16;2086930
7560;2;8;SAN PEDRO;SAN ESTANISLAO;6;165;ASENT TACUARA;72;2086165
7561;2;8;SAN PEDRO;SAN ESTANISLAO;3;725;GUAICA SUB-URBANO;86;2083725
7562;2;8;SAN PEDRO;SAN ESTANISLAO;6;200;CALLE 12000 BERTONI;31;2086200
7563;2;8;SAN PEDRO;SAN ESTANISLAO;6;450;CALLE 1000 BERTONI;141;2086450
7564;2;8;SAN PEDRO;SAN ESTANISLAO;6;430;ORIENTAL;221;2086430
7565;2;8;SAN PEDRO;SAN ESTANISLAO;6;950;SAN ANTONIO 2;24;2086950
7566;2;8;SAN PEDRO;SAN ESTANISLAO;6;590;CALLE  12000 DEFENSORES DEL CHACO;178;2086590
7567;2;8;SAN PEDRO;SAN ESTANISLAO;6;510;CALLE 8000 DEFENSORES DEL CHACO;160;2086510
7568;2;8;SAN PEDRO;SAN ESTANISLAO;6;475;SAN BLAS 2;99;2086475
7569;2;8;SAN PEDRO;SAN ESTANISLAO;6;470;CALLE 6000 DEFENSORES DEL CHACO;244;2086470
7570;2;8;SAN PEDRO;SAN ESTANISLAO;6;145;ASENT JULIAN JARA;81;2086145
7571;2;8;SAN PEDRO;SAN ESTANISLAO;3;645;VIRGEN DE FATIMA SUB-URBANO CONAVI;143;2083645
7572;2;8;SAN PEDRO;SAN ESTANISLAO;6;660;ÑU POÑI;21;2086660
7573;2;8;SAN PEDRO;SAN ESTANISLAO;6;125;ASENT  JULIAN PORTILLO;107;2086125
7574;2;8;SAN PEDRO;SAN ESTANISLAO;6;485;PUNTA SUERTE;349;2086485
7575;2;8;SAN PEDRO;SAN ESTANISLAO;6;620;REPUBLICANO;301;2086620
7576;2;8;SAN PEDRO;SAN ESTANISLAO;1;8;CERRITO;111;2081008
7577;2;8;SAN PEDRO;SAN ESTANISLAO;1;9;ASENT. CERRITO;131;2081009
7578;2;8;SAN PEDRO;SAN ESTANISLAO;1;10;SAN JOSE;247;2081010
7579;2;8;SAN PEDRO;SAN ESTANISLAO;1;5;MONGELOS;636;2081005
7580;2;8;SAN PEDRO;SAN ESTANISLAO;1;11;SAN MARTIN;333;2081011
7581;2;8;SAN PEDRO;SAN ESTANISLAO;1;14;CENTRO;506;2081014
7582;2;8;SAN PEDRO;SAN ESTANISLAO;1;15;YATAITY CORA;43;2081015
7583;2;8;SAN PEDRO;SAN ESTANISLAO;1;16;SIRATY;98;2081016
7584;2;8;SAN PEDRO;SAN ESTANISLAO;6;640;VIRGEN DE FATIMA;162;2086640
7585;2;8;SAN PEDRO;SAN ESTANISLAO;1;3;SANTA BARBARA;55;2081003
7586;2;8;SAN PEDRO;SAN ESTANISLAO;1;12;SAN AGUSTIN;101;2081012
7587;2;8;SAN PEDRO;SAN ESTANISLAO;1;13;YCUA PA'I;325;2081013
7588;2;8;SAN PEDRO;SAN ESTANISLAO;1;6;MONTE ALTO;760;2081006
7589;2;8;SAN PEDRO;SAN ESTANISLAO;1;4;SAN ANTONIO;161;2081004
7590;2;8;SAN PEDRO;SAN ESTANISLAO;1;18;ASENT NIÑO JESUS;76;2081018
7591;2;8;SAN PEDRO;SAN ESTANISLAO;1;19;NIÑO JESUS;93;2081019
7592;2;8;SAN PEDRO;SAN ESTANISLAO;1;20;LOURDES;536;2081020
7593;2;8;SAN PEDRO;SAN ESTANISLAO;1;21;ASENT LOURDES;56;2081021
7594;2;8;SAN PEDRO;SAN ESTANISLAO;1;22;ASENT LA VICTORIA;66;2081022
7595;2;8;SAN PEDRO;SAN ESTANISLAO;6;920;YVYRAJU;154;2086920
7596;2;8;SAN PEDRO;SAN ESTANISLAO;6;680;MONTE ALTO;62;2086680
7597;2;8;SAN PEDRO;SAN ESTANISLAO;1;17;8 DE DICIEMBRE;372;2081017
7598;2;8;SAN PEDRO;SAN ESTANISLAO;6;685;SANTA BARBARA;89;2086685
7599;2;8;SAN PEDRO;SAN ESTANISLAO;6;530;YATAITY CORA;224;2086530
7600;2;8;SAN PEDRO;SAN ESTANISLAO;1;2;TAPIRACUAI;495;2081002
7601;2;8;SAN PEDRO;SAN ESTANISLAO;6;610;SIRATY;118;2086610
7602;2;7;SAN PEDRO;NUEVA GERMANIA;6;210;CHACOI;37;2076210
7603;2;7;SAN PEDRO;NUEVA GERMANIA;6;200;CERRITO;80;2076200
7604;2;7;SAN PEDRO;NUEVA GERMANIA;6;170;ASENT COLONIA;107;2076170
7605;2;7;SAN PEDRO;NUEVA GERMANIA;6;250;ASENT GERMANINA;45;2076250
7606;2;7;SAN PEDRO;NUEVA GERMANIA;6;190;CHAMORRO CUE;133;2076190
7607;2;7;SAN PEDRO;NUEVA GERMANIA;6;240;ISLA SOLA;80;2076240
7608;2;7;SAN PEDRO;NUEVA GERMANIA;6;130;COLONIA LA VICTORIA SAN ANTONIO;42;2076130
7609;2;7;SAN PEDRO;NUEVA GERMANIA;6;120;NUEVO MEXICO;48;2076120
7610;2;7;SAN PEDRO;NUEVA GERMANIA;6;110;COLONIA RIO VERDE;204;2076110
7611;2;7;SAN PEDRO;NUEVA GERMANIA;6;270;COM INDIG  YRYAPY POTY;0;2076270
7612;2;7;SAN PEDRO;NUEVA GERMANIA;6;230;ASENT TIERRA PROMETIDA;157;2076230
7613;2;7;SAN PEDRO;NUEVA GERMANIA;6;150;COSTA NORTE;21;2076150
7614;2;7;SAN PEDRO;NUEVA GERMANIA;6;180;TACURUTY;36;2076180
7615;2;7;SAN PEDRO;NUEVA GERMANIA;6;260;RINCON;49;2076260
7616;2;7;SAN PEDRO;NUEVA GERMANIA;6;220;COSTA AZUL;8;2076220
7617;2;7;SAN PEDRO;NUEVA GERMANIA;1;1;SAGRADA FAMILIA;106;2071001
7618;2;7;SAN PEDRO;NUEVA GERMANIA;1;2;SAN FELIPE;93;2071002
7619;2;7;SAN PEDRO;NUEVA GERMANIA;1;4;VIRGEN DE FATIMA;96;2071004
7620;2;7;SAN PEDRO;NUEVA GERMANIA;1;3;SAN ROQUE;110;2071003
7621;2;6;SAN PEDRO;LIMA;6;140;CARUMBEY 1;73;2066140
7622;2;6;SAN PEDRO;LIMA;6;150;CARUMBEY 2;80;2066150
7623;2;6;SAN PEDRO;LIMA;6;160;SARGENTO MONTANIA;143;2066160
7624;2;6;SAN PEDRO;LIMA;6;350;PERPETUO SOCORRO;105;2066350
7625;2;6;SAN PEDRO;LIMA;6;360;ASENT VILLA JUVENTUD;19;2066360
7626;2;6;SAN PEDRO;LIMA;6;370;VIRGEN DE LA ASUNCION;19;2066370
7627;2;6;SAN PEDRO;LIMA;6;270;ASENT SAN PABLO;26;2066270
7628;2;6;SAN PEDRO;LIMA;6;240;ASENT PRIMAVERA;181;2066240
7629;2;6;SAN PEDRO;LIMA;6;260;ASENT SANGUINA CUE;211;2066260
7630;2;6;SAN PEDRO;LIMA;6;280;SAN FELIPE;55;2066280
7631;2;6;SAN PEDRO;LIMA;6;290;SAN ANTONIO;64;2066290
7632;2;6;SAN PEDRO;LIMA;6;310;ASENT. NUEVA JERUSALEN;6;2066310
7633;2;6;SAN PEDRO;LIMA;6;320;ASENT. PIRO'Y;49;2066320
7634;2;6;SAN PEDRO;LIMA;6;130;PASO TUNA;192;2066130
7635;2;6;SAN PEDRO;LIMA;6;330;ASENT. YVYRA PETEI;18;2066330
7636;2;6;SAN PEDRO;LIMA;6;340;ASENT PRIMAVERA II;97;2066340
7637;2;6;SAN PEDRO;LIMA;6;210;NIÑO MARTIR;41;2066210
7638;2;6;SAN PEDRO;LIMA;6;250;NARANJATY;111;2066250
7639;2;6;SAN PEDRO;LIMA;6;200;YVYPE;429;2066200
7640;2;6;SAN PEDRO;LIMA;6;180;LOMA CLAVEL;44;2066180
7641;2;6;SAN PEDRO;LIMA;6;100;COSTA PUCU 2;73;2066100
7642;2;6;SAN PEDRO;LIMA;1;1;INMACULADA CONCEPCION;179;2061001
7643;2;6;SAN PEDRO;LIMA;1;4;SAN JOSE;312;2061004
7644;2;6;SAN PEDRO;LIMA;1;5;INDIO GUAIRAYU;20;2061005
7645;2;6;SAN PEDRO;LIMA;6;300;VIRGEN DE FATIMA;119;2066300
7646;2;6;SAN PEDRO;LIMA;1;2;SAN FRANCISCO;175;2061002
7647;2;6;SAN PEDRO;LIMA;1;3;FRAY PEDRO BARTOLOME;64;2061003
7648;2;6;SAN PEDRO;LIMA;6;110;CEDRAN CUE;68;2066110
7649;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;110;PEGUAJHO;128;2056110
7650;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;300;KAVAJU RA'Y;68;2056300
7651;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;100;YATEVU;61;2056100
7652;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;120;CAMPO VIRGEN;88;2056120
7653;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;170;AGUAPEY;105;2056170
7654;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;3;175;AGUAPEY SUB-URBANO;33;2053175
7655;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;320;GENERAL CACERES;123;2056320
7656;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;240;CAROLINA;112;2056240
7657;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;280;COLONIA TUYANGO;190;2056280
7658;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;330;SAN ALFREDO;136;2056330
7659;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;340;MBOCAYATY;78;2056340
7660;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;210;RIO RUGUA;130;2056210
7661;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;350;JACINTO COLARTE;30;2056350
7662;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;230;ISLA CARAYA;26;2056230
7663;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;140;JHUGUA PORA;20;2056140
7664;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;220;LAGUNA MOJON;50;2056220
7665;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;130;SARGENTO MOREL;54;2056130
7666;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;290;ALDEA 1 FRIESLAND;13;2056290
7667;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;360;ALDEA 2 FRIESLAND;29;2056360
7668;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;270;COLONIA FRIESLAND;182;2056270
7669;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;3;275;COLONIA FRIESLAND SUB-URBANO;66;2053275
7670;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;200;RAMOS CUE;82;2056200
7671;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;4;VIRGEN DEL ROSARIO;125;2051004
7672;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;5;SAN FRANCISCO;288;2051005
7673;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;3;SAN ANTONIO;210;2051003
7674;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;2;SAN MIGUEL;210;2051002
7675;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;6;SAN JOSE;356;2051006
7676;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;190;JHUGUA'I;18;2056190
7677;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;1;1;SAN RAFAEL;306;2051001
7678;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;150;SARGENTO CASTIGLIONI;111;2056150
7679;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;310;BARRERO;26;2056310
7680;2;5;SAN PEDRO;ITACURUBI DEL ROSARIO;6;160;CAPILLA JHUGUA;135;2056160
7681;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;110;REDONDO;111;2046110
7682;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;130;CHAMORRO CUE;122;2046130
7683;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;140;ÑUMBUE;102;2046140
7684;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;850;POLENTO CUE;136;2046850
7685;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;190;PIRAY;119;2046190
7686;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;400;SAGRADA FAMILIA;45;2046400
7687;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;410;SARGENTO MOREL;35;2046410
7688;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;150;1 DE MARZO;123;2046150
7689;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;160;SARGENTO CASTIGLIONI;94;2046160
7690;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;170;JHUGUA PO'I;85;2046170
7691;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;210;LLANTEN;21;2046210
7692;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;250;SAN RAMON;50;2046250
7693;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;200;SANTA CLARA;94;2046200
7694;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;740;PUNTA PORA;83;2046740
7695;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;360;NORTE POTY;138;2046360
7696;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;370;PINDOTY;226;2046370
7697;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;230;YCUA PINDO;80;2046230
7698;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;710;CALLE LUJAN;22;2046710
7699;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;260;SAN LUIS;50;2046260
7700;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;700;SAN BLAS 1;21;2046700
7701;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;220;AGUILERA CUE;75;2046220
7702;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;280;MARIA AUXILIADORA 1;31;2046280
7703;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;270;SAN VICENTE;37;2046270
7704;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;240;CAMPO VIRGEN;41;2046240
7705;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;670;YCUA NIÑO;15;2046670
7706;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;450;8 DE DICIEMBRE 1;53;2046450
7707;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;440;NATIVIDAD;41;2046440
7708;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;650;SAN MIGUEL;34;2046650
7709;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;640;FATIMA;41;2046640
7710;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;630;SAN BLAS 2;24;2046630
7711;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;620;TOLEDO;36;2046620
7712;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;390;JHUGUA REY;266;2046390
7713;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;600;SAN ANTONIO;80;2046600
7714;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;590;CRISTO REY;47;2046590
7715;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;290;YCUA RUGUA;15;2046290
7716;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;780;SAN JOSE 1;15;2046780
7717;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;810;JHUGUA GUAZU;20;2046810
7718;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;320;SAN ISIDRO;47;2046320
7719;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;830;SAN BLAS 3;30;2046830
7720;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;610;JHUGUA REY SANTO TOMAS;83;2046610
7721;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;560;13 DE JUNIO;26;2046560
7722;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;550;SANTO DOMINGO;24;2046550
7723;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;540;SAN FRANCISCO 1;61;2046540
7724;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;530;4 VIENTOS;81;2046530
7725;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;520;ASENT NUCLEAR 15 DE MAYO;49;2046520
7726;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;510;15 DE MAYO;16;2046510
7727;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;500;CALLE 18;22;2046500
7728;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;580;ARASA POTY;27;2046580
7729;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;490;CARRILLO CUE;18;2046490
7730;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;340;COMPAÑIA CORRALES;292;2046340
7731;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;480;CALLE 15;51;2046480
7732;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;470;15 DE SETIEMBRE;38;2046470
7733;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;460;COM INDIG MBOI CUA;0;2046460
7734;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;660;MBOI CUA;10;2046660
7735;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;840;4 MIL MBARETE;57;2046840
7736;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;680;COLONIA MBARETE;217;2046680
7737;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;690;TACUARO;52;2046690
7738;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;720;8 DE DICIEMBRE 2;62;2046720
7739;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;380;JHUGUA GUAZU 1RA LINEA;31;2046380
7740;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;730;JHUGUA GUAZU JETYTY;74;2046730
7741;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;750;SAN RAFAEL;40;2046750
7742;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;570;SAN FELIPE;60;2046570
7743;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;760;NIÑO JESUS;48;2046760
7744;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;770;SAN FRANCISCO 2;32;2046770
7745;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;350;JURUHEI;33;2046350
7746;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;420;SANTA ROSA;26;2046420
7747;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;790;SAN JOSE 2;33;2046790
7748;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;800;MARIA AUXILIADORA 2;53;2046800
7749;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;820;JHUGUA MERCEDES;111;2046820
7750;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;3;205;SANTA CLARA SUB-URBANO;171;2043205
7751;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;330;3 DE MAYO;23;2046330
7752;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;1;SANTA LIBRADA;73;2041001
7753;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;3;SAN JOSE;114;2041003
7754;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;5;SAN FRANCISCO;106;2041005
7755;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;6;CAÑADA;114;2041006
7756;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;9;SAN ANTONIO;98;2041009
7757;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;11;PROGRESO;88;2041011
7758;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;8;SANTA ISABEL;161;2041008
7759;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;180;SANTA LIBRADA;17;2046180
7760;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;100;MANDIYU;185;2046100
7761;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;6;430;LOURDES;55;2046430
7762;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;10;SAN PEDRO;202;2041010
7763;2;4;SAN PEDRO;GENERAL ELIZARDO AQUINO;1;7;FATIMA;109;2041007
7764;2;3;SAN PEDRO;CHORE;6;770;ASENT SAN FRANCISCO KOKUERA;139;2036770
7765;2;3;SAN PEDRO;CHORE;6;780;KOKUERA CALLE SAN FRANCISCO;37;2036780
7766;2;3;SAN PEDRO;CHORE;6;690;KOKUERA MARIA AUXILIADORA;81;2036690
7767;2;3;SAN PEDRO;CHORE;6;670;KOKUERA CALLE SANTA ROSA;13;2036670
7768;2;3;SAN PEDRO;CHORE;6;730;SAGRADA FAMILIA;93;2036730
7769;2;3;SAN PEDRO;CHORE;6;700;KOKUERA CALLE SANTA LUCIA;143;2036700
7770;2;3;SAN PEDRO;CHORE;6;630;LA NIÑA;175;2036630
7771;2;3;SAN PEDRO;CHORE;6;640;15 DE AGOSTO;105;2036640
7772;2;3;SAN PEDRO;CHORE;6;400;PLACIDO;110;2036400
7773;2;3;SAN PEDRO;CHORE;6;390;CHORE MI;158;2036390
7774;2;3;SAN PEDRO;CHORE;6;100;NUCLEAR 2;159;2036100
7775;2;3;SAN PEDRO;CHORE;6;360;COLONIA INDUSTRIAL CUE;114;2036360
7776;2;3;SAN PEDRO;CHORE;6;990;PANCHITO LOPEZ;61;2036990
7777;2;3;SAN PEDRO;CHORE;6;960;SAN JOSE -YERUTI;83;2036960
7778;2;3;SAN PEDRO;CHORE;6;570;NACIENTE;141;2036570
7779;2;3;SAN PEDRO;CHORE;6;920;ROSARINO;21;2036920
7780;2;3;SAN PEDRO;CHORE;6;510;SAN LUIS;177;2036510
7781;2;3;SAN PEDRO;CHORE;6;460;NUCLEAR 3;109;2036460
7782;2;3;SAN PEDRO;CHORE;6;870;MARIA AUXILIADORA SUR;27;2036870
7783;2;3;SAN PEDRO;CHORE;6;860;4 BOCAS;20;2036860
7784;2;3;SAN PEDRO;CHORE;6;270;SANTA LUCIA 1;90;2036270
7785;2;3;SAN PEDRO;CHORE;6;370;SAN AGUSTIN;34;2036370
7786;2;3;SAN PEDRO;CHORE;6;790;SAN PEDRO;54;2036790
7787;2;3;SAN PEDRO;CHORE;6;760;SAN ANTONIO;33;2036760
7788;2;3;SAN PEDRO;CHORE;6;800;SANTA LUCIA 2;81;2036800
7789;2;3;SAN PEDRO;CHORE;6;890;6 DE ENERO;44;2036890
7790;2;3;SAN PEDRO;CHORE;6;830;SAN JOSE;55;2036830
7791;2;3;SAN PEDRO;CHORE;6;950;DEFENSORES DEL CHACO;28;2036950
7792;2;3;SAN PEDRO;CHORE;6;520;JHUGUA POTI;298;2036520
7793;2;3;SAN PEDRO;CHORE;6;530;25 DE MAYO;33;2036530
7794;2;3;SAN PEDRO;CHORE;6;900;VILLA ALEGRE;28;2036900
7795;2;3;SAN PEDRO;CHORE;6;470;NUCLEAR 1;162;2036470
7796;2;3;SAN PEDRO;CHORE;6;550;KO'E POTY;150;2036550
7797;2;3;SAN PEDRO;CHORE;6;930;SAN BLAS 1;35;2036930
7798;2;3;SAN PEDRO;CHORE;6;650;LIBERACION SUR;231;2036650
7799;2;3;SAN PEDRO;CHORE;6;740;SAN RAFAEL;183;2036740
7800;2;3;SAN PEDRO;CHORE;6;720;KOKUERA CALLE SAN ANTONIO;255;2036720
7801;2;3;SAN PEDRO;CHORE;6;840;KOKUERA CALLE SAN JUAN;68;2036840
7802;2;3;SAN PEDRO;CHORE;6;710;KOKUERA CALLE SAN BLAS;99;2036710
7803;2;3;SAN PEDRO;CHORE;6;820;SAN BLAS 2;34;2036820
7804;2;3;SAN PEDRO;CHORE;6;810;SAN MIGUEL;41;2036810
7805;2;3;SAN PEDRO;CHORE;6;300;1RO DE MARZO;130;2036300
7806;2;3;SAN PEDRO;CHORE;6;940;LIBERACION NORTE;241;2036940
7807;2;3;SAN PEDRO;CHORE;6;410;NARANJA HAI;163;2036410
7808;2;3;SAN PEDRO;CHORE;6;450;MARTILLO;27;2036450
7809;2;3;SAN PEDRO;CHORE;6;970;PINDOTY;52;2036970
7810;2;3;SAN PEDRO;CHORE;6;850;CARAGUATAY;23;2036850
7811;2;3;SAN PEDRO;CHORE;6;440;MONSEÑOR AQUINO;89;2036440
7812;2;3;SAN PEDRO;CHORE;6;880;MARIA AUXILIADORA NORTE;104;2036880
7813;2;3;SAN PEDRO;CHORE;3;915;VILLA ELITA SUB-URBANO;40;2033915
